"twitter_id","twitter_created_at","tweet","corpus","user","agreement","votes","score","label","__split"
"1254384454866534400","2020-04-26 16:18:54","#Sanidad Los enfermos hospitalizados en #Segovia por la #COVIDー19 se reducen a 99 personas, 11 de ellas en la #UCI #coronavirus #EstadoDeAlarma #FrenarLaCurva","Estado de alarma nacional (oficial)","escuellar_es","100","1","1","positive","val"
"1254383314066116608","2020-04-26 16:14:22","Gran trabajo de #ProtecciónCivil durante todo el tiempo de #EstadodeAlarma y en este primer día de salida de los más pequeños. Gracias por vuestro esfuerzo. #Gobernación @Ayto_Sevilla","Estado de alarma nacional (oficial)","EmergenciasSev","100","1","1","positive","train"
"1254394912960806913","2020-04-26 17:00:27","Gracias a Lourdes y a Tania por mostrarnos vuestras lecturas y participar en esta iniciativa. Envía tu foto o vídeo leyendo al 663793631 y apoya la iniciativa #yomequedoencasayleo #Biblioteca #yomequedoencasa #bibliotecapública #megustaleer","Estado de alarma nacional (oficial)","biblioalhaurin","100","1","1","positive","train"
"1254394491106144262","2020-04-26 16:58:46","Gracias al restaurante El Bidón de #Fuenlabrada hoy tenemos comida especial para disfrutar de un #FelizDomingo. #YoMeQuedoEnCasa disfrutando de los pequeños placeres.","Estado de alarma nacional (oficial)","Molero_JC","100","1","1","positive","train"
"1254393117299691520","2020-04-26 16:53:19","La belleza, igual que la alegría, está en las pequeñas cosas. . #Belleza #Alegria #ilovegreen #beauty #Joy #Primavera #flores #cebollino #encasa #YoMeQuedoEnCasa #joemquedoacasa","Estado de alarma nacional (oficial)","IsabeldlRio","100","1","1","positive","val"
"1254409354587131905","2020-04-26 17:57:50","""Lo que salva al marino cuando se embarca es la rutina, la bendita rutina"". #QuedateEnCasa","Estado de alarma nacional (oficial)","pmgaldon","100","1","1","positive","test"
"1254406982649421825","2020-04-26 17:48:25","#Burgosenelmundo #Burgos #España. Por obligación, responsabilidad y humanidad, por nuestros mayores, por todos .... #YoMeQuedoEnCasa. #QuedateEnCasa. El Peregrino y la Catedral de #Burgos. (Respetando el Estado de Alarma). por César Liz. @cesarlizphoto","Estado de alarma nacional (oficial)","Burgosenelmundo","100","1","1","positive","train"
"1254409277818748929","2020-04-26 17:57:32","PADRES, MADRES, CIUDADANOS....NO es momento de bajar la guardia NO!!! Seguimos en estado de alarma y confinados....SIGAMOS SIENDO RESPONSABLES...POR TI POR TU HIJ@ POR NUESTROS MAYORES.....SENTIDO COMÚN, CIVISMO Y MÁXIMA RESPONSABILIDAD!!!. #YoMeQuedoEnCasa #BetisEnCasa","Estado de alarma nacional (oficial)","dr_jm_alvarez","100","1","1","positive","train"
"1254409208130404352","2020-04-26 17:57:15","Podemos seguir diciendo que ningún funcionario está haciendo nada o podemos reconocer la verdad... Esto no es fácil para nadie ni nadie se lo esperaba... Pero seguid en multitud con vuestros hijos q ya veréis q bien otro mes en casa... #Responsabilidad #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","PatriTriku","100","1","1","positive","train"
"1254407673258409986","2020-04-26 17:51:09","Y si ayer vimos como el lf2 y eba habían participado en la gymkana familiar, aquí os dejamos imágenes de los babys y prebenjamines, que se sumaron a una divertida tarde junt@s #YoMeQuedoEnCasa. #GymkanaPickenClaret . #esteesmiplanfbcv #minibasquet","Estado de alarma nacional (oficial)","CBClaret","100","1","1","positive","train"
"1254425049139904514","2020-04-26 19:00:12","#santjordi2020 ?? Este año atípico dadas las circunstancias?‍⚕️? pero no por eso ha dejado de ser especial!! #quedateencasa #yosalgoporti en Barcelona, Spain","Estado de alarma nacional (oficial)","carmenamadorpe1","100","1","1","positive","test"
"1254423667280314370","2020-04-26 18:54:43","Llevaba días deseando este titular. No bajemos la guardia #Burgos. #quedateencasa","Estado de alarma nacional (oficial)","PBlancoFisio","100","1","1","positive","val"
"1254422628368080897","2020-04-26 18:50:35","Siendo más natural, y más transparente... Siendo uno mismo.?? Conócete y saca lo mejor de ti. ?. #quierete. #pordentroyporfuera. #Domingo. #yomequedoencasa en En Elche","Estado de alarma nacional (oficial)","CasesMaria","100","1","1","positive","train"
"1254421800127213568","2020-04-26 18:47:17","Gracias al @elmundoes por contar conmigo para participar en este artículo en su edición de hoy Domingo 26 de Abril. #quedateencasa #yomequedoencasa #todovaasalirbien","Estado de alarma nacional (oficial)","ivaninfantes_pf","100","1","1","positive","train"
"1254420271898996738","2020-04-26 18:41:13","Diario de un encierro obligatorio #YoMeQuedoEnCasa 26/04/2020 #coronavirus #covid19 #covid-19 #mobilephotography #fotografiamovil","Estado de alarma nacional (oficial)","luisonrh","100","1","1","positive","train"
"1254440041302155264","2020-04-26 19:59:46","Aplicable al momento actual. #QuedateEnCasa coño!","Estado de alarma nacional (oficial)","22davidperez","100","1","1","positive","train"
"1254437323447681027","2020-04-26 19:48:58","¡Volveremos! #podologiadeportiva #cuidate #deportista #salud #sanitarios #yomequedoencasa? #heroes #yaquedamenos #venceremos #covid19 en Madrid, Spain","Estado de alarma nacional (oficial)","SoleAlvaradoR33","100","1","1","positive","train"
"1254468853826039808","2020-04-26 21:54:16","@SamanthaOT2020 Si hay que ser responsables y,mantener las distancias y,hacer caso a lo que dice el gobierno y sanidad porque,sino lo que vamos a hacer es retroceder para atrás y,hacer que la cuarentena se amplíe . #QuedateEnCasa","Estado de alarma nacional (oficial)","lorenaferrol","100","1","1","positive","val"
"1254467920312373249","2020-04-26 21:50:33","A mi padre y a mi nos separan casi 100 kilómetros pero hoy nos une la misma causa: la #solidaridad. Nuestro granito de arena son 5kms?en casa en favor de @_CARITAS, participando en la 'Virtual Run @RNRmadmaraton 2020'. #eventos #deporte #QuedateEnCasa","Estado de alarma nacional (oficial)","73Delamorena","100","1","1","positive","train"
"1254467349677252613","2020-04-26 21:48:17","El día dos España va a ser un país de runners ?‍♂️?‍♀️. Ojo a los hospitales colapsado de coronavirus y de infartos y torceduras de tobillo. Por favor no perdamos la cabeza que esto aún no ha acabado todavía. Que queda mucho #AsiNo #QuedateEnCasa","Estado de alarma nacional (oficial)","Ylax_Blue","100","1","1","positive","test"
"1254470299762020353","2020-04-26 22:00:01","¡Atención porque traemos DETALLAZO de la Jornada, @LaLigaSports!. Un partido que se define con una sola palabra: CALIDAD ?. A ver cuál eliges esta vez.... ? @matiti3 . ? Cristian. ? Keny. #LNFS #FutsalHeart? #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","LNFS","100","1","1","positive","val"
"1254469455742205954","2020-04-26 21:56:39","Cuando la luz comienza a deshabitar la costa, es momento de sentarse y prestar atención: llega la puesta de sol atlántica. #Vigo #Yomequedoencasa ⚓","Estado de alarma nacional (oficial)","maria_oruna","100","1","1","positive","val"
"1254485212995760129","2020-04-26 22:59:16","Consejos utiles. Cuidaros #quedateencasa #quédateencasa #joemquedoacasa","Estado de alarma nacional (oficial)","installscaler","100","1","1","positive","train"
"1254484166802132994","2020-04-26 22:55:07","Desde la Federación Ciclismo Región de Murcia tenemos un comunicado importante sobre el inicio de las actividades deportivas. . Un fuerte abrazo virtual a todos, recordad que un día más es un día menos para vernos sobre ruedas. #MurciaCiclismo #CiclismoMurciano #QuedateEnCasa","Estado de alarma nacional (oficial)","MURCIACICLISMO","100","1","1","positive","train"
"1254485317089984513","2020-04-26 22:59:41","@IAC_Astrofisica Mil gracias, por hacernos más cortos los días de confinamiento en casa #YoMeQuedoEnCasa pero un poco ?? porque hasta Agosto se hace muy largo y me da que hasta el verano estaremos confinados. No nos dejéis solitos, please...","Estado de alarma nacional (oficial)","dscarreres","100","1","1","positive","train"
"1254481061775630345","2020-04-26 22:42:46","¡Hoy nuestro homenaje va para vosotros! @PoliciaAlbacete #Gracias. #yomequedoencasa. #Albacete","Estado de alarma nacional (oficial)","TALLERESRUBENS","100","1","1","positive","train"
"1254497713187622913","2020-04-26 23:48:56","Gracias a todos los asistentes y a Rankia | Comunidad Financiera por permitirnos compartir esta tarde con vosotros! @ConsulaeEafi @Rankia @RankiaPro @JMGarciaRolan @IPalicio @Cicuendez_Bolsa @AndreaIMC7 . #Bolsa #Covid_19 #FelizDomingo #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","ConsulaeEafi","100","1","1","positive","train"
"1254497359746273281","2020-04-26 23:47:32","Podéis realizar vuestras compras online... recuerda #QuedateEnCasa","Estado de alarma nacional (oficial)","tierraabalorios","100","1","1","positive","train"
"1254513934624849920","2020-04-27 00:53:24","¡A tope una semana más, aunque sea desde casa! ??. #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","Margonlau","100","1","1","positive","train"
"1254529779702865923","2020-04-27 01:56:22","Seguimos con el reto 365 en este 2020. Hoy ha sido el primer día que las calles de Mataró se han llenado de sonidos viejunos, de hace 44 días no se oían. Debemos volver a la normalidad para poder existir. #reto365 #fotografiaartistica #quedateencasa #covid19 #Mataró #naturaleza","Estado de alarma nacional (oficial)","LloverasMir","100","1","1","positive","val"
"1254525624745701378","2020-04-27 01:39:51","#YoMeQuedoEnCasa . Vuelve la esperanza a inundar las calles.","Estado de alarma nacional (oficial)","SofiCasCar","100","1","1","positive","train"
"1254523795748073473","2020-04-27 01:32:35","Muy buen programa el de @casahermandadtv. Estoy de acuerdo con Fernando y con Maite. A día de hoy veo complicada la Semana Santa de 2021. Ojalá me equivoque. #CasaHermandad2 @CofradeJartible . #YoMeQuedoEnCasa . #yomecuro #SeguimosJuanma","Estado de alarma nacional (oficial)","juanmadiaz","100","1","1","positive","train"
"1254543639486881794","2020-04-27 02:51:26","Comenzamos la semana con un poco de humor del dibujante argentino @porliniers y su maravillosa Enriqueta. #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","BiblioSantander","100","1","1","positive","train"
"1254538414973730826","2020-04-27 02:30:40","¡En tiempos de crisis, belleza! #PorUnAislamientoFeliz. Fluorita - Berbes, España. #YoMeQuedoEnCasa #EstamosEnCasa. #COVID19 #covid19ESP #COVID19espana","Estado de alarma nacional (oficial)","MaldivianM","100","1","1","positive","test"
"1254553401658159104","2020-04-27 03:30:14","Con esta preciosa frase, os doy las buenas noches! ? ? ? ? #SiguemeLaCorriente #MeganMaxwell #YoMeQuedoEnCasa #QuedateEnCasa #26 #Abril #2020 #Valladolid ?","Estado de alarma nacional (oficial)","Nerea_211087","100","1","1","positive","val"
"1254549698381254658","2020-04-27 03:15:31","Id preparando la despensa que dentro de 15 días sube la curva #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","FINAMARQUEZCARD","100","1","1","positive","train"
"1254563697764241408","2020-04-27 04:11:08","@MarioCimarro. ... Anoche escribí un poema . Le puse tu nombre . porque al final . estas letras nacieron . pensando en ti. . ¡¡¡ hasta mañana! !!⛼⛼. Te Quiero ??. Cuidate ??. #QuieroAbrazarteOtraVez . Besitos ??. #JuntosLoVamosAParar . #YoMeQuedoEnCasa . #istayHome . #Mariocimarro","Estado de alarma nacional (oficial)","carmennalejos","100","1","1","positive","train"
"1254580163729330176","2020-04-27 05:16:34","@navedelmisterio Nosotros también pertenecemos con orgullo a #LaEstirpedelosLibres Gracias por vuestra labor y espero que os guste nuestro granito de arena. Un saludo. #COVIDー19 #irresponsables #subnormales #paisdepandereta #YoMeQuedoEnCasa. #YouTube","Estado de alarma nacional (oficial)","site_steven","100","1","1","positive","test"
"1254579361346392066","2020-04-27 05:13:23","@navedelmisterio Nosotros también pertenecemos con orgullo a #LaEstirpedelosLibres Espero que os llegue y gracias por vuestra labor Iker y Carmen. Un saludo. #COVIDー19 #irresponsables #subnormales #paisdepandereta #YoMeQuedoEnCasa. #YouTube","Estado de alarma nacional (oficial)","site_steven","100","1","1","positive","train"
"1254586123327811585","2020-04-27 05:40:15","@jucilnacional @guardiacivil Aunque alguno piense lo contrario, las fse no sólo estamos para denunciar. #COVID19. #JucilSuma. #ProhibidoRendirse. #YoNoSoyUnGastoSuperfluo. #EnEstaFamiliaNadieLuchaSolo. #QuedateEnCasa","Estado de alarma nacional (oficial)","jucilsalamanca2","100","1","1","positive","val"
"1254582859714777088","2020-04-27 05:27:17","@jucilnacional Mucho ánimo, compañero, porque la esperanza es lo último que se pierde. #COVID19. #JucilSuma. #ProhibidoRendirse. #YoNoSoyUnGastoSuperfluo. #EnEstaFamiliaNadieLuchaSolo. #QuedateEnCasa","Estado de alarma nacional (oficial)","Miguel_Coruna","100","1","1","positive","val"
"1254614414067511296","2020-04-27 07:32:40","@MartinA_Solorio @Flordemariach1 @HectorAtarrabia @Anamariavazquez @syzavel19 @edularity Debemos seguir asi. Por eso #QuedateEnCasa","Estado de alarma nacional (oficial)","JosManuelBasur1","100","1","1","positive","val"
"1254612519265714177","2020-04-27 07:25:08","Buenos días ☀️??!! . #Lunes #QuedateEnCasa","Estado de alarma nacional (oficial)","capitanclio","100","1","1","positive","test"
"1254611998312022016","2020-04-27 07:23:04","@LeniaBatres @politico_mex Es una buena noticia pero no hay que confiarnos, debemos seguir en lo mismo. #QuedateEnCasa","Estado de alarma nacional (oficial)","JosManuelBasur1","100","1","1","positive","val"
"1254608026226622464","2020-04-27 07:07:17","Buenos días, que tal? . Hoy 27 de Abril, he elegido "" Mi Paraíso"" de Los Secretos, espero os guste. Feliz lunes. Que la disfrutéis ? ? ?. #EsteVirusLoParamosUnidos #QuedateEnCasa. ? Todo va a salir bien . Dale al play ▶","Estado de alarma nacional (oficial)","Alka1965","100","1","1","positive","train"
"1254648319994929152","2020-04-27 09:47:24","BUENISIMOS DIAS!!! Que seria la vida sin un toque de locura??? FELIZ SEMANA A TOD@S!!! #undiamasundiamenos #yomequedoencasa #unpocodelocura #estavidatedevuelveloquetuledas #acuerdatedevivir #seguimosadelante…","Estado de alarma nacional (oficial)","carloseltole","100","1","1","positive","test"
"1254645611326050309","2020-04-27 09:36:38","Buenos días y #FelizLunes . Buen comienzo de semana ???!!! #amanecer #desdemiventana #teletrabajo #nopierdaslasonrisa #Quedateencasa","Estado de alarma nacional (oficial)","destinoalvaro","100","1","1","positive","test"
"1254645114401587201","2020-04-27 09:34:40","Los recursos y acciones las tomamos en conjunto, ese el compromiso por nuestra gente y la mejor manera para que lleguen a cada territorio, pero la disciplina ciudadana en estos momentos es primordial. #QuédateEnCasa","Estado de alarma nacional (oficial)","andrespihuave","100","1","1","positive","train"
"1254644397133750272","2020-04-27 09:31:49","? Buenos días y #felizlunes. #Salamanca amanece con 8ºC y cielos cubiertos. Las máximas alcanzarán los 15ºC en la capital en una jornada con precipitaciones por la mañana y nubosidad por la tarde. Sigue la actualidad en nuestra web y #QuédateEnCasa ?","Estado de alarma nacional (oficial)","LaGacetaSA","100","1","1","positive","train"
"1254660311728128000","2020-04-27 10:35:03","El desconfinamiento infantil en #Terrassa fue ejemplar. La responsabilidad de la población total. #ninosenlacalle. Totes les fotos aquí: #EstadoDeAlarma #coronavirus Fuente: @DiarideTerrassa","Estado de alarma nacional (oficial)","manelmarquez","100","1","1","positive","train"
"1254666786563403778","2020-04-27 11:00:47","#EsteVirusLoParamosJuntos, colaborando con #responsabilidad, conscientes de la situación que estamos viviendo, quedándonos en nuestras casas. ? Ánimo, cada día falta un poco menos . #YoMeQuedoEnCasa #EsteVirusLoParamosUnidos ?","Estado de alarma nacional (oficial)","cc_cosoreal","100","1","1","positive","train"
"1254666673069740033","2020-04-27 11:00:20","Estamos convencidos de que #Volveremosaviajar. Mientras te proponemos escaparte con la imaginación a una de las espectaculares playas de Altea. . Foto: @VisitAltea. #SingularHotels #TodoSaldráBien #quédateencasa #ánimo #YaQuedaMenos. #SingularMoments #SingularExperience","Estado de alarma nacional (oficial)","SH_Hoteles","100","1","1","positive","train"
"1254665307190374400","2020-04-27 10:54:54","Va a ser un #Lunes un tanto extraño ... ?. Buenos días familia Cudeiro !!. #GoodMorningGamers #BuenosDiasJugones #FelizLunes #JourneyToTheSavagePlanet @Typhoon_MTL @505GamesSP #CuarentenaCudeiro #QuedateEnCasa #StayAtHome","Estado de alarma nacional (oficial)","erchinocudeir0","100","1","1","positive","val"
"1254664884287045632","2020-04-27 10:53:13","? Pedro Sánchez: «A partir del próximo día 2 de mayo se permitirá la salida para realizar actividad física individual» #yomequedoencasa #quédateencasa #estevirusloparamosunidos . El presidente","Estado de alarma nacional (oficial)","recre_org","100","1","1","positive","train"
"1254681759192625152","2020-04-27 12:00:16","❤?❤ #FelizLunes. Un día más. Un día menos. En el horizonte ya vemos más cerca la salida, el triunfo, la normalidad. ¡Qué sencillo, pero a la vez, qué grandeza: NORMALIDAD! En nada estamos otra vez juntos. Con #OrgulloUDSM. #YoMeQuedoEnCasa. #JuntosLoConseguiremos","Estado de alarma nacional (oficial)","UDSantaMarta","100","1","1","positive","val"
"1254672893570699264","2020-04-27 11:25:03","Hoy seguiremos repartiendo mascarillas a las personas que tengan que estar en la calle y ampliamos el reparto a las tres líneas de @avanzaenAvila que hoy empiezan nuevamente a funcionar. #EstadoDeAlarma #EmergenciaSanitaria #coronavirus #COVID19 #Ávila","Estado de alarma nacional (oficial)","EmergenciaAvila","100","1","1","positive","test"
"1254696308096544769","2020-04-27 12:58:05","Ayer @alexubagoficial cantandonos #AquelAbril @alexclub_ubago y @teamubago nos encanta #YomeQuedoenCasa #solosilohacemosjuntos","Estado de alarma nacional (oficial)","gaila67","100","1","1","positive","test"
"1254696213829517317","2020-04-27 12:57:43","[27.04.2020] ¡Buenos días ??! #santander #buenosdías #fotodearchivo #yomequedoencasa #día44 #volveremos en Santander, Cantabria","Estado de alarma nacional (oficial)","Jomalaso","100","1","1","positive","train"
"1254727072305512449","2020-04-27 15:00:20","#FelizLunes Anoche vimos #Parásitos y nos encantó. Y vosotros, ¿la habéis visto? #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","herberet","100","1","1","positive","train"
"1254726620750979074","2020-04-27 14:58:32","El CEIP Poeta Carlos Álvarez comparte esta vídeo. Solicitaron a toda la comunidad palabras bonitas para dar vida al cuento ""El coleccionista de palabras"" de Sonja Wimmer. ¡Enhorabuena por tan magnifico trabajo! #YoMeQuedoEnCasa @EducaAnd @FormacProfAnd","Estado de alarma nacional (oficial)","CEPdeJEREZ","100","1","1","positive","train"
"1254725760880971777","2020-04-27 14:55:07","Muchas veces, solo necesitamos tener un cambio de actitud para tener un gran día. Tú decides!! ?. Comenzamos la semana ... ? . #saludybienestar. #yomequedoencasa? #undiamenos #positivevibrations #coaching","Estado de alarma nacional (oficial)","Coach_Bego","100","1","1","positive","train"
"1254741502443630593","2020-04-27 15:57:40","¡Una nueva rutina para seguir en forma con @dock_39! #QuédateEnCasa y disfruta de nuestros ejercicios para ti ?","Estado de alarma nacional (oficial)","CCTHADER","100","1","1","positive","train"
"1254740849151430656","2020-04-27 15:55:05","#Dios, hay que salir ya, la #naturaleza coge lo que es suyo, que tia más lista. #quedateencasa #Confinamiento #unahoraconlosniños #parque #Madrid #flores #bancos #covid19 #españa #animo en Madrid, Spain","Estado de alarma nacional (oficial)","felixlogo","100","1","1","positive","train"
"1254740363132182529","2020-04-27 15:53:09","Que sorpresa me llevo ayer cuando voy a pedir una mesa y sillas para mí terraza a @IKEASpain .... Casi 40 EUROS me cobran por traérmelo a casa ... #QuedateEnCasa ?","Estado de alarma nacional (oficial)","fjav1983","100","1","1","positive","train"
"1254740620553355264","2020-04-27 15:54:10","Sí, saldremos de ésta. No queda nada. ??#covid19 ??. #stayathome #yomequedoencasa . #cineycultura #acting #stunts #actoresespañoles #carlosroblesactor","Estado de alarma nacional (oficial)","carloscr80","100","1","1","positive","train"
"1254754715533008896","2020-04-27 16:50:11","Aprovecha el #EstadodeAlarma para seguir formándote con los recursos que te proporcionamos en AACIB: en nuestra web encontrarás fotografías de procedimientos quirúrgicos, con la descripción de la técnica empleada. Visita nuestra galería en","Estado de alarma nacional (oficial)","aacibandalucia","100","1","1","positive","val"
"1254751838253002752","2020-04-27 16:38:45","El paseo diario deberá realizarse como máximo en grupos formados por un adulto responsable y hasta tres niños o niñas . . Recordamos aquí las medidas a adoptar durante las salidas de los menores hasta los 14 años #PuertoReal #EstadodeAlarma","Estado de alarma nacional (oficial)","Puertorealweb","100","1","1","positive","train"
"1254748567790669825","2020-04-27 16:25:45","Todos los días se deben cumplir las normas de seguridad, a ver que pasa a partir del 2 de mayo #EstadoDeAlarma #COVID19","Estado de alarma nacional (oficial)","alexlopezdemuna","100","1","1","positive","val"
"1254757327804207106","2020-04-27 17:00:33","#GRACIAS a la farmacia Liarte por la donación de mascarillas que ha hecho al Centro Manuel Artero de Huesca. Es un lujazo contar con vuestro apoyo y vuestra solidaridad. #yomequedoencasa #solidaridad","Estado de alarma nacional (oficial)","Valentiaorg","100","1","1","positive","train"
"1254757246044684289","2020-04-27 17:00:14","Empezamos nueva semana de consejos de nutrición en confinamiento de la mano de @mbm_nutricion. Durante esta semana os iremos enviando consejos para mantener una vida saludable. #confinamiento #vidasaludable #saludenconfinamiento #yomequedoencasa #salud #aprendeacuidarte #comesano","Estado de alarma nacional (oficial)","elixpharma","100","1","1","positive","test"
"1254754392571551745","2020-04-27 16:48:54","? ¡Sabe Dios lo que entonces pasaría...! Los alumnos de 4º ESO disfrutan ofreciéndonos una representación de un fragmento de La Casa de Bernarda Alba. Esperamos que os guste ? #atréveteaserlibre #libreparaamar #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","MadreMatildePla","100","1","1","positive","train"
"1254756364720771072","2020-04-27 16:56:44","Esta semana para @HoyMagazine os invito a conocer el vestidor de una de las mujeres más elegantes y sofisticadas del país #CarmenLomana. New post for Hoy Magazine. #QuedateEnCasa #StayAtHome","Estado de alarma nacional (oficial)","mariasanzm83","100","1","1","positive","train"
"1254771067521912835","2020-04-27 17:55:09","La Familia de #XBOX se Juegan la 4ª Jornada de la LIGA: @VFOspain_xbox. Contra:@wolvesVFO suerte chicos. !Aupa Alicante!. @CFIAlicanteSpor?@wolvesVFO. ?#XBOX . ?:@VFOspain_xbox . ⏰23:10 27/04/20. ?: . #YoMeQuedoEnCasa   . @CFIAlicante","Estado de alarma nacional (oficial)","CFIAlicanteSpor","100","1","1","positive","train"
"1254785339706626055","2020-04-27 18:51:52","Que bonita es nuestra ciudad #rota y esta es una de las #vistas más populares por #jeronimorota #fotodearchivo Nos encanta ? #descubrerota #quedateencasa #estevirusloparamosunidos . Beautiful #view from our city to start the #week #discoverrota #stayhome #staysafe #happyweek","Estado de alarma nacional (oficial)","TurismoRota","100","1","1","positive","train"
"1254801229718437888","2020-04-27 19:55:00","¡Genial el poder haber ofrecido mi primera colaboración con . @inconformistad. ! Aquí la tenéis: Habla para que yo te vea – por Silvia Company de Castro ¡Por muchas más! #Felizlunes #reflexionesdecuarentena #yomequedoencasa","Estado de alarma nacional (oficial)","poesiaenpostit","100","1","1","positive","val"
"1254817664251420672","2020-04-27 21:00:19","Magníficas iniciativas con ilustraciones maravillosas. #stopbulos #bulos #YoMeQuedoEnCasa . #tontosdelbulo","Estado de alarma nacional (oficial)","Raffologia","100","1","1","positive","test"
"1254816699049750529","2020-04-27 20:56:29","? Apoyamos tu negocio de cerveza artesana. ? Ayudamos a que continúe presente. ? Ponemos nuestra app GRATIS a tu disposición. ? Deseamos que la cerveza artesana siga viva. ➡. #cervezasmalaga #craftbeermalaga #beermalaga #yomequedoencasa #cobeertura #malaga","Estado de alarma nacional (oficial)","cervezasmalaga_","100","1","1","positive","val"
"1254829719725445126","2020-04-27 21:48:13","Bueno... y ahora ¿qué hago contigo? ?. #yomequedoencasa #diversionencasa #yonomeaburro","Estado de alarma nacional (oficial)","Mariajo_40","100","1","1","positive","train"
"1254847914234560516","2020-04-27 23:00:31","Toca vivir una aventura sin salir de casa?. Compartid vuestras ideas con nosotros y con todos #quedateencasa #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","Mangafest","100","1","1","positive","train"
"1254846506164772873","2020-04-27 22:54:55","Conociendo a la #FamiliaPuerta Ep.48. En esta ocasión tenemos a un recién llegado al #SeniorMasculino , otro que se aúpa al Espiritu Puerta, Javier Velasco. Gracias Javi!!!. #YoMeQuedoEnCasa #FamiliaPuerta #VamosPuerta #Majadahonda #Futbol #FutbolParaTodos","Estado de alarma nacional (oficial)","CDpuertaMadrid","100","1","1","positive","test"
"1254843537201528832","2020-04-27 22:43:07","GRACIASSS...!!! ?????????????❤️❤️❤️❤️ #AplausoSanitario #AplausoSolidario #AplausoColectivo #EsteVirusLoParamosJuntos #CuarentenaPorLaVida #TodoVaASalirBien #QuedateEnCasa #YoMeQuedoEnCasa #Covid_19 #Dia45","Estado de alarma nacional (oficial)","mar7528","100","1","1","positive","train"
"1254862972549083136","2020-04-28 00:00:21","#Video ?. Mensaje del @CircuitValencia:. “... si de algo sabemos los moteros es a levantarnos cuando nos caemos...”. #EsperamosEnBoxes. #QuédateEnCasa. #YoMeQuedoEnCasa . @RestadioMotor","Estado de alarma nacional (oficial)","ODValencia","100","1","1","positive","val"
"1254860684896198662","2020-04-27 23:51:16","Buenas Noches. #DesdeMiVentana. #QuedateEnCasa . @MALAGA_METEO . @FleetingQuote . @turismodemalaga. @lovepeacejoy888. @OrgullodeMalaga. @serdemalaga. @TDMalaga. @Malagaconacento","Estado de alarma nacional (oficial)","gabyrodrigo","100","1","1","positive","train"
"1254859709133119488","2020-04-27 23:47:23","#LunesDeRisas LO SIENTO SEÑOR PRESIDENTE PooFAVOR HaaLO BIEN, y lo dice un niño a su manera pero que manera… en circunstancias críticas reírnos de forma inteligente (que NO ingenua), ayuda a mantenernos de pie, a no derrumbarnos… #COVID19 #YoMeQuedoEnCasa #LaRanaGaspar","Estado de alarma nacional (oficial)","gaspar_jurado","100","1","1","positive","train"
"1254848024506970112","2020-04-27 23:00:57","Día 48!!! Duchita time?? #estadodealarma #nosotrosnosquedamosencasa #cocomolón","Estado de alarma nacional (oficial)","martalinar","100","1","1","positive","train"
"1254877860323569666","2020-04-28 00:59:31","Un placer debatir, como siempre que don @jricardorico nos convoca. . En este caso con @jl_montesinos del @partidolibertad y don Guillermo Dupuy. #DebatesEnLibertad #esRadioAlicante. #EstadoDeAlarma","Estado de alarma nacional (oficial)","PedroRomeroPLIB","100","1","1","positive","train"
"1254876263182995456","2020-04-28 00:53:10","Una calidad futbolística y humana increíble! Siempre es un placer charlar con el gran Manuel Botubot!. A partir de las 23h en @eltemplodelgol de la 87.5 FM ‼️. #AmuntDesdeCasa. #ValenciaCF #QuedateEnCasa","Estado de alarma nacional (oficial)","AlexMartinPibe","100","1","1","positive","train"
"1254875682640998400","2020-04-28 00:50:51","¡Venga vale! ¡para yaaa! No todo va a ser deberes También es importante moverse un poco y para ello movamos el esqueleto. #abailar #Escuelahogar . #siempresaleelsol. #QuédateenCasa #cuídateparacuidar #recomendaciones #somospresentación. #soñamosalogrande","Estado de alarma nacional (oficial)","EHogarM_Teresa","100","1","1","positive","test"
"1254904941631680513","2020-04-28 02:47:07","Lejos, pero juntos! Puedes contar con nosotros, estamos contigo. Hoy falta menos. #cuarentena #covid #campo #familia #yomequedoencasa #quedateencasa #agro #ingenieria #arquitectura","Estado de alarma nacional (oficial)","Cuatro_Plus","100","1","1","positive","train"
"1254903365873647624","2020-04-28 02:40:52","Día 44: lunes, ha sido un buen comienzo de semana. El trabajo bien aunque acabe con dolor de cabeza. No me levanté de la silla. Me eché una siesta y luego hice el vago jajaja pero en fin, me lo merezco. #YoMeQuedoEnCasa","Estado de alarma nacional (oficial)","aliperez193","100","1","1","positive","test"
"1254911281980747777","2020-04-28 03:12:19","#MasterChef De todas formas, volvemos el próximo lunes a la misma hora, mientras tanto póngale sabor a la vida y también un consejo primordial: #QuedateEnCasa, muchas gracias y buenas noches.","Estado de alarma nacional (oficial)","Serg102030","100","1","1","positive","train"
